,git_hash,experiment_filestore,experiment,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered,fuzzer_stats,crash_key,bugs_covered
1764,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,39600,14445,,,0
1805,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,40500,14447,,,0
1844,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,41400,14455,,,0
1882,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,42300,14455,,,0
1924,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,43200,14456,,,0
1973,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,44100,14466,,,0
2014,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,45000,14469,,,0
2040,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,45900,14470,,,0
2086,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,46800,14472,,,0
2122,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,47700,14479,,,0
2172,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,48600,14491,,,0
2215,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,49500,14494,,,0
2246,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,50400,14494,,,0
2287,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,51300,14534,,,0
2332,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,52200,14537,,,0
2361,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,53100,14589,,,0
2402,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,54000,14606,,,0
2449,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,54900,14628,,,0
2483,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,55800,14628,,,0
2523,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,56700,14634,,,0
2564,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,57600,14664,,,0
2604,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,58500,14680,,,0
2645,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,59400,14692,,,0
2680,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,60300,14695,,,0
2724,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,61200,14699,,,0
2773,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,62100,14701,,,0
2802,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,63000,14703,,,0
2841,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,63900,14703,,,0
2886,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,64800,14714,,,0
2923,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,65700,14717,,,0
2963,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,66600,14718,,,0
3000,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,67500,14762,,,0
3042,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,68400,14764,,,0
3080,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,69300,14768,,,0
3121,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,70200,14768,,,0
3161,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,71100,14768,,,0
3202,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,72000,14770,,,0
3240,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,72900,14770,,,0
3283,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,73800,14770,,,0
3322,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,74700,14771,,,0
3361,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,75600,14771,,,0
3403,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,76500,14772,,,0
3444,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,77400,14772,,,0
3480,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,78300,14774,,,0
3529,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,79200,14774,,,0
3561,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,80100,14775,,,0
3607,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,81000,14776,,,0
3643,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,81900,14777,,,0
3681,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,82800,14777,,,0
3723,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,83700,14780,,,0
3776,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,84600,14782,,,0
3801,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,85500,14783,,,0
